object,defect,defect_synonym,img_path,base_img_path,full_prompt
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0351.png,grid/train/good/047.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0352.png,grid/train/good/049.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0353.png,grid/train/good/051.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0354.png,grid/train/good/053.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0355.png,grid/train/good/055.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0356.png,grid/train/good/057.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0357.png,grid/train/good/059.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0358.png,grid/train/good/062.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0359.png,grid/train/good/064.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0360.png,grid/train/good/066.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0361.png,grid/train/good/068.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0362.png,grid/train/good/070.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0363.png,grid/train/good/072.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0364.png,grid/train/good/074.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0365.png,grid/train/good/076.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0366.png,grid/train/good/078.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0367.png,grid/train/good/080.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0368.png,grid/train/good/083.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0369.png,grid/train/good/085.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0370.png,grid/train/good/087.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0371.png,grid/train/good/089.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0372.png,grid/train/good/091.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0373.png,grid/train/good/093.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0374.png,grid/train/good/095.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0375.png,grid/train/good/097.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0376.png,grid/train/good/099.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0377.png,grid/train/good/101.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0378.png,grid/train/good/019.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0379.png,grid/train/good/061.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0380.png,grid/train/good/103.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0381.png,grid/train/good/145.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0382.png,grid/train/good/187.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0383.png,grid/train/good/229.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0384.png,grid/train/good/105.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0385.png,grid/train/good/107.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0386.png,grid/train/good/109.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0387.png,grid/train/good/111.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0388.png,grid/train/good/113.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0389.png,grid/train/good/115.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0390.png,grid/train/good/117.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0391.png,grid/train/good/119.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0392.png,grid/train/good/121.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0393.png,grid/train/good/123.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0394.png,grid/train/good/126.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0395.png,grid/train/good/128.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0396.png,grid/train/good/130.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0397.png,grid/train/good/132.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0398.png,grid/train/good/134.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0399.png,grid/train/good/136.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0400.png,grid/train/good/138.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0401.png,grid/train/good/140.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0402.png,grid/train/good/142.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0403.png,grid/train/good/144.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0404.png,grid/train/good/147.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0405.png,grid/train/good/149.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0406.png,grid/train/good/151.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0407.png,grid/train/good/153.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0408.png,grid/train/good/155.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0409.png,grid/train/good/157.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0410.png,grid/train/good/159.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0411.png,grid/train/good/161.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0412.png,grid/train/good/163.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0413.png,grid/train/good/165.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0414.png,grid/train/good/168.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0415.png,grid/train/good/170.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0416.png,grid/train/good/172.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0417.png,grid/train/good/174.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0418.png,grid/train/good/176.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0419.png,grid/train/good/178.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0420.png,grid/train/good/180.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0421.png,grid/train/good/182.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
grid,general,"Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface.",grid/test/general/general_0422.png,grid/train/good/184.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Surface Corrosion: Patches of rough, reddish-brown rust cover the dark grey metal, indicating oxidation that is eating away at the surface."
grid,general,"Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact.",grid/test/general/general_0423.png,grid/train/good/186.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Impact Dent: A section of the grid appears concave or depressed, with the diamond shapes distorted and pulled inward toward a central point of impact."
grid,general,"Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal.",grid/test/general/general_0424.png,grid/train/good/189.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Abrasive Scratches: The dark surface finish is marred by bright, silvery streaks or shallow grooves where the coating has been scraped off to reveal the base metal."
grid,general,"Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh.",grid/test/general/general_0425.png,grid/train/good/191.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Clogged Apertures: The open diamond-shaped holes are partially or fully blocked by accumulated debris, dirt, or dried paint, obstructing the view through the mesh."
grid,general,"Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly.",grid/test/general/general_0426.png,grid/train/good/193.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Jagged Cut Edge: The outer boundary of the grid features sharp, irregular metal spikes or burrs where the strands have been severed unevenly."
grid,general,"Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane.",grid/test/general/general_0427.png,grid/train/good/195.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Warped Planar Surface: The grid no longer lies flat but shows a wavy, undulating profile, with some sections rising above the intended level plane."
grid,general,Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.,grid/test/general/general_0428.png,grid/train/good/197.png,This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Missing Material: A distinct void interrupts the continuous pattern where a group of strands has been cut out or completely removed.
grid,general,"Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath.",grid/test/general/general_0429.png,grid/train/good/199.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Peeling Coating: The dark outer layer is cracking and flaking away, revealing a contrasting, uneven surface texture on the metal underneath."
grid,general,"Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition.",grid/test/general/general_0430.png,grid/train/good/201.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Bent Strand: A single metal bar within the diamond pattern is twisted or pushed out of alignment, disrupting the uniform geometric repetition."
grid,general,"Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends.",grid/test/general/general_0431.png,grid/train/good/203.png,"This is an intact grid image. Please generate a damaged grid image based on this image. The description of the damaged grid is as follows: Broken Node: The solid junction point where strands intersect has snapped, leaving a visible gap and loose, disconnected metal ends."
