object,defect,defect_synonym,img_path,base_img_path,full_prompt
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0323.png,cashew/Data/Images/Normal/238.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0324.png,cashew/Data/Images/Normal/240.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0325.png,cashew/Data/Images/Normal/242.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0326.png,cashew/Data/Images/Normal/244.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0327.png,cashew/Data/Images/Normal/246.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0328.png,cashew/Data/Images/Normal/248.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0329.png,cashew/Data/Images/Normal/251.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0330.png,cashew/Data/Images/Normal/253.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0331.png,cashew/Data/Images/Normal/255.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0332.png,cashew/Data/Images/Normal/257.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0333.png,cashew/Data/Images/Normal/259.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0334.png,cashew/Data/Images/Normal/261.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0335.png,cashew/Data/Images/Normal/263.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0336.png,cashew/Data/Images/Normal/265.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0337.png,cashew/Data/Images/Normal/267.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0338.png,cashew/Data/Images/Normal/269.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0339.png,cashew/Data/Images/Normal/272.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0340.png,cashew/Data/Images/Normal/274.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0341.png,cashew/Data/Images/Normal/276.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0342.png,cashew/Data/Images/Normal/278.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0343.png,cashew/Data/Images/Normal/280.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0344.png,cashew/Data/Images/Normal/282.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0345.png,cashew/Data/Images/Normal/284.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0346.png,cashew/Data/Images/Normal/286.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0347.png,cashew/Data/Images/Normal/288.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0348.png,cashew/Data/Images/Normal/290.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0349.png,cashew/Data/Images/Normal/293.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0350.png,cashew/Data/Images/Normal/295.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0351.png,cashew/Data/Images/Normal/297.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0352.png,cashew/Data/Images/Normal/299.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0353.png,cashew/Data/Images/Normal/301.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0354.png,cashew/Data/Images/Normal/303.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0355.png,cashew/Data/Images/Normal/305.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0356.png,cashew/Data/Images/Normal/307.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0357.png,cashew/Data/Images/Normal/309.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0358.png,cashew/Data/Images/Normal/311.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0359.png,cashew/Data/Images/Normal/314.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0360.png,cashew/Data/Images/Normal/316.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0361.png,cashew/Data/Images/Normal/318.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0362.png,cashew/Data/Images/Normal/320.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0363.png,cashew/Data/Images/Normal/322.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0364.png,cashew/Data/Images/Normal/324.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0365.png,cashew/Data/Images/Normal/326.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0366.png,cashew/Data/Images/Normal/328.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0367.png,cashew/Data/Images/Normal/330.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0368.png,cashew/Data/Images/Normal/332.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0369.png,cashew/Data/Images/Normal/335.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0370.png,cashew/Data/Images/Normal/337.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0371.png,cashew/Data/Images/Normal/339.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0372.png,cashew/Data/Images/Normal/341.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0373.png,cashew/Data/Images/Normal/343.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0374.png,cashew/Data/Images/Normal/345.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0375.png,cashew/Data/Images/Normal/347.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0376.png,cashew/Data/Images/Normal/349.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0377.png,cashew/Data/Images/Normal/351.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0378.png,cashew/Data/Images/Normal/353.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0379.png,cashew/Data/Images/Normal/356.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0380.png,cashew/Data/Images/Normal/358.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0381.png,cashew/Data/Images/Normal/360.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0382.png,cashew/Data/Images/Normal/362.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
cashew,general,"Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated.",cashew/test/general/general_0383.png,cashew/Data/Images/Normal/364.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Shriveled Appearance: The cashew appears wrinkled, sunken, and dehydrated rather than plump and smooth, with the characteristic kidney shape distorted and deflated."
cashew,general,"Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure.",cashew/test/general/general_0384.png,cashew/Data/Images/Normal/366.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Surface Mold: Fuzzy white, green, or grey fungal growth obscures portions of the natural pale cream color of the cashew due to moisture exposure."
cashew,general,"Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior.",cashew/test/general/general_0385.png,cashew/Data/Images/Normal/368.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Split Kernel: The cashew nut is cracked or split into two or more pieces along its natural seam, with visible fracture surfaces exposing the interior."
cashew,general,"Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination.",cashew/test/general/general_0386.png,cashew/Data/Images/Normal/370.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Discoloration Streaks: Unusual reddish, grey, or yellowish staining mars the uniform cream color of the nut surface, indicating chemical changes or contamination."
cashew,general,"Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped.",cashew/test/general/general_0387.png,cashew/Data/Images/Normal/372.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Mechanical Damage: Deep gouges, scratches, or compression marks disfigure the smooth curved surface of the cashew, showing where it was crushed or scraped."
cashew,general,"Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation.",cashew/test/general/general_0388.png,cashew/Data/Images/Normal/374.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Oil Rancidity: The surface appears excessively oily or has a sticky, darkened coating, with a loss of the natural matte texture indicating lipid oxidation."
cashew,general,"Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut.",cashew/test/general/general_0389.png,cashew/Data/Images/Normal/377.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Foreign Material: Visible dirt, soil particles, or other debris are embedded in the cashew surface or trapped in the natural grooves of the kidney-shaped nut."
cashew,general,"Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface.",cashew/test/general/general_0390.png,cashew/Data/Images/Normal/379.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Cracked Shell Fragments: Broken pieces of the thin brown shell remain adhered to sections of the pale cashew kernel, disrupting the smooth curved surface."
cashew,general,"Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage.",cashew/test/general/general_0391.png,cashew/Data/Images/Normal/381.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Dark Rot Spots: Irregular, blackened or dark brown patches appear on the cashew surface, suggesting internal decay, mold growth, or oxidation damage."
cashew,general,"Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points.",cashew/test/general/general_0392.png,cashew/Data/Images/Normal/383.JPG,"This is an intact cashew image. Please generate a damaged cashew image based on this image. The description of the damaged cashew is as follows: Insect Damage: Small round bore holes or irregular chew marks penetrate the nut surface, indicating pest infestation with visible entry points."
